Açaí-Guaraná,Citrus,Estação,LAT,LONG,Maçã-Verde,Movimentação,Original_269,Original_473,Pêssego,TARGET,Tangerina,Tempo,Zero,_id,_rev,row
10,23,Paraíso,-23.57677,-46.63933,25,70287,31,11,33,NORMAL,10,2019-6-3,19,9c9e6c8211ae8cd44f89fcce45dc439e,1-9792bc1e1b3ffec25e2cfbc01026ace8,513
29,30,Paraíso,-23.57677,-46.63933,34,73286,17,4,14,NORMAL,10,2019-6-28,31,9c9e6c8211ae8cd44f89fcce45ddf7b8,1-d13dd801614a1afdd0d549736cd78e42,538
17,16,Paraíso,-23.57677,-46.63933,41,70877,17,49,8,NORMAL,40,2019-7-11,14,9c9e6c8211ae8cd44f89fcce45df0a80,1-b76042572d099762bc9ac3e66f372753,551
32,24,Paraíso,-23.57677,-46.63933,19,71914,44,48,10,NORMAL,16,2019-12-19,14,9c9e6c8211ae8cd44f89fcce45ed1086,1-76c38649c36ac280f2b8d7d1c40003a1,709
40,43,Brigadeiro,-23.5683,-46.6482,24,49580,10,86,5,REABASTECER,25,2018-4-18,9,9c9e6c8211ae8cd44f89fcce45f757ea,1-dc0f2ba08a1b162f7d6e3d17d0446f60,828
7,42,Brigadeiro,-23.5683,-46.6482,29,47596,31,25,16,NORMAL,23,2018-5-19,49,9c9e6c8211ae8cd44f89fcce45fa38da,1-ba6ef8151d01e45bf55c3ba2e0e60861,859
27,43,São Joaquim,-23.5618,-46.6389,28,36245,37,45,6,REABASTECER,28,2018-3-8,43,9c9e81007823848846c0533978187754,1-833ba4322136a0dd50bb90edc88fde20,12308
8,8,São Joaquim,-23.5618,-46.6389,10,35421,62,40,11,NORMAL,23,2018-10-14,40,9c9e81007823848846c0533978ca30fc,1-dab50c93dcfae1d1b1dfe434d547a908,12524
16,42,São Joaquim,-23.5618,-46.6389,39,32649,11,86,12,NORMAL,20,2019-6-16,55,9c9e81007823848846c0533978d352e7,1-ee9d9a5caba3aae01b63b8204f249e22,12766
19,36,Brigadeiro,-23.5683,-46.6482,31,47080,15,23,17,NORMAL,12,2019-11-23,58,9ca191a4864f0e2605b047d62e942448,1-492bd2ee1dfcd021ede6a7ad4849a4b2,1403
13,18,Butantã,-23.5844,-46.7252,22,66678,36,70,15,NORMAL,31,2018-3-22,28,9ca56677d90ad6524bc8ae1c3bb0b0a4,1-af03e1e3910c98ced56a259890133897,9442
30,40,Butantã,-23.5844,-46.7252,23,64202,42,20,16,NORMAL,27,2018-9-3,25,9ca56677d90ad6524bc8ae1c3be947ee,1-5cf4642fe9dae3ffe4226e07d06b5c14,9603
33,8,Brooklin,-23.6263,-46.6878,43,28099,54,86,7,NORMAL,14,2018-8-6,31,9cc4cdf1597d60ffa524521e568ef142,1-6779ad5e31f554093c174372220635e5,14616
6,43,Brooklin,-23.6263,-46.6878,33,26568,55,86,4,REABASTECER,24,2018-12-21,65,9cc4cdf1597d60ffa524521e56b1894c,1-829161194a892813684b5e897d4285d1,14751
27,41,Brooklin,-23.6263,-46.6878,33,29203,9,86,25,REABASTECER,39,2019-6-15,4,9cc4cdf1597d60ffa524521e56dcc4db,1-9cb2bdc91c4ec6fdb89e325914196ad3,14925
7,8,Brigadeiro,-23.5683,-46.6482,19,47391,36,18,21,REABASTECER,18,2018-8-1,6,9ccdd3490b089d2e4e3ea62540a03d7e,1-6f29333e33d3a4b87b70cc78404f44de,931
19,15,Brigadeiro,-23.5683,-46.6482,39,47242,44,25,15,REABASTECER,29,2018-12-24,7,9ccdd3490b089d2e4e3ea62540a78f01,1-31428a256c88d9ec2627e3cb931c583b,1074
14,21,Brigadeiro,-23.5683,-46.6482,43,47160,53,69,10,NORMAL,31,2019-3-1,48,9ccdd3490b089d2e4e3ea62540a9b29e,1-51a98e6b7e4c598b9efb62b0a22c8e68,1141
16,31,Trianon-Masp,-23.5634,-46.6544,12,43353,41,73,24,REABASTECER,39,2018-6-1,6,9ccdd3490b089d2e4e3ea62540bd26d3,1-c7b3fa52b4c3cfeefff5a47e251e46c5,1591
32,5,Trianon-Masp,-23.5634,-46.6544,10,42351,58,45,5,REABASTECER,36,2019-7-5,20,9ccdd3490b089d2e4e3ea62540f263c9,1-19ef649cb6a8f747871ca81df8980d1e,1985
21,26,Brooklin,-23.6263,-46.6878,21,26775,18,25,28,REABASTECER,28,2018-1-17,6,9ceb46c82e0f0bce072bca0753771af3,1-03ef846ac5ceb33fa59644d10ecb12a1,14417
36,39,Pinheiros,-23.5664,-46.703,32,78191,48,26,22,NORMAL,20,2018-12-2,36,9cf2c6fbec5c57873e0badac78624ff3,1-caa4ceca9d5f17981fe2a6d2a48da5a3,8972
19,43,Pinheiros,-23.5664,-46.703,20,77038,17,23,32,NORMAL,38,2018-12-19,47,9cf2c6fbec5c57873e0badac7871ae0f,1-b36e92d7eab8f5a0c82291fced6169dc,8989
17,19,Pinheiros,-23.5664,-46.703,36,77283,21,10,27,NORMAL,37,2018-12-30,48,9cf2c6fbec5c57873e0badac7872fbe6,1-d57094eabb7c597f60601b91888e130c,9000
43,43,Brigadeiro,-23.5683,-46.6482,43,48629,65,86,43,NORMAL,43,2018-1-1,65,9cf3bc582bfdec9dff1914dfab052d78,1-72d6d4348aa29141005695d987e5a8f5,721
14,17,Brigadeiro,-23.5683,-46.6482,32,48290,36,33,30,NORMAL,30,2018-2-20,55,9cf3bc582bfdec9dff1914dfab075aac,1-a8f6ebee92452fa1f67efe18df16c5ee,770
20,35,Brigadeiro,-23.5683,-46.6482,12,48595,37,33,43,NORMAL,25,2018-12-5,12,9cf3bc582bfdec9dff1914dfab1144ef,1-7bdb1020c2195766d50d44236ddd97a7,1055
28,43,Brigadeiro,-23.5683,-46.6482,33,47813,65,43,23,NORMAL,6,2019-2-6,41,9cf3bc582bfdec9dff1914dfab130a2a,1-0195b798cc0bd57f9f16c26eacfb72a8,1116
36,7,Trianon-Masp,-23.5634,-46.6544,10,43908,29,86,13,NORMAL,43,2018-10-30,18,9cf3bc582bfdec9dff1914dfab497450,1-84e6fd47d772a58da5623b590d54a044,1740
15,24,Trianon-Masp,-23.5634,-46.6544,25,45686,27,14,23,NORMAL,20,2019-6-29,59,9cf3bc582bfdec9dff1914dfab510d19,1-c8dc599f49a4ca470e6b05007fa9ec34,1979
5,32,Trianon-Masp,-23.5634,-46.6544,24,42127,9,57,11,REABASTECER,9,2019-7-13,36,9cf3bc582bfdec9dff1914dfab52cecc,1-e5c72b776b228ad4533e02fbfb0f71fa,1993
20,33,Trianon-Masp,-23.5634,-46.6544,39,44261,36,48,32,NORMAL,32,2019-8-9,45,9cf3bc582bfdec9dff1914dfab530ac3,1-4ac90003ee0a0784406b36073b549190,2019
30,7,Consolação,-23.5581,-46.6606,27,111880,11,70,31,NORMAL,3,2018-7-14,12,9cf3bc582bfdec9dff1914dfab5e35a4,1-8f05f0281c3f19e50592b5fed14fe64c,2354
17,19,Consolação,-23.5581,-46.6606,7,115425,44,24,37,NORMAL,36,2019-5-13,55,9cf3bc582bfdec9dff1914dfab6b46f9,1-a4a398f75c77aa04822f7e2c77de630a,2653
9,25,Consolação,-23.5581,-46.6606,43,112075,20,43,18,NORMAL,27,2019-9-5,12,9cf3bc582bfdec9dff1914dfab6fa2ec,1-ccd10d2da47231e21069a0d747f557c5,2765
43,34,Tamanduateí,-23.59290,-46.5897,27,52326,63,25,8,NORMAL,35,2018-8-3,49,9cf3bc582bfdec9dff1914dfab7bbc01,1-38996e0913a5b5a329cee06d0cbb360d,3093
11,9,Tamanduateí,-23.59290,-46.5897,36,50110,44,73,9,REABASTECER,18,2019-2-11,9,9cf3bc582bfdec9dff1914dfaba386ed,1-5ead1ccc4caee939a0a8ec9942595f01,3281
21,20,Tamanduateí,-23.59290,-46.5897,6,50849,62,78,25,REABASTECER,28,2019-2-19,18,9cf3bc582bfdec9dff1914dfaba8167f,1-fb2970205a0268ca9f36874ca55ea2bc,3289
8,14,Tamanduateí,-23.59290,-46.5897,9,50090,21,62,23,NORMAL,14,2019-5-17,50,9cf3bc582bfdec9dff1914dfabd0d3bf,1-7bcd4c80247fe5c017ead868833cf005,3377
40,19,Tamanduateí,-23.59290,-46.5897,9,52033,65,20,15,NORMAL,40,2019-6-1,15,9cf3bc582bfdec9dff1914dfabd5c088,1-94967c99ba9f1c695565a951e3b0ecd6,3391
28,34,São Judas,-23.6255,-46.6411,25,15450,65,29,16,NORMAL,28,2019-4-22,25,9cfd388c0bec23f8ee47d570498e231e,1-07276db2145c9b4ee02ccad844579a3a,13432
4,37,Campo Belo,-23.6188,-46.6823,15,24697,50,42,40,REABASTECER,43,2018-9-2,32,9d17cb3f7e900b4fcf64c71c03aebc8f,1-2277d53639711ca2bc5621b4b215f73d,15362
13,43,Campo Belo,-23.6188,-46.6823,14,24376,46,51,12,NORMAL,36,2019-1-18,49,9d17cb3f7e900b4fcf64c71c03cc5fe3,1-7fef994c23d1848e07a9fcac51b9a040,15498
16,31,Pinheiros,-23.5664,-46.703,43,79848,9,48,20,NORMAL,37,2019-1-12,34,9d1fe4872731ccd52ec17ba2b00542e2,1-647f842da2f0e6a6a677927f41142889,9012
9,27,Moema,-23.5489,-46.6388,29,18056,43,16,22,NORMAL,11,2018-8-8,51,9d21abbbcf54af995e40a53312184226,1-748c14c5efad92ac0798fa4969ad5a53,16778
33,19,Moema,-23.5489,-46.6388,21,17548,9,32,37,REABASTECER,31,2018-8-25,6,9d21abbbcf54af995e40a53312210a1a,1-4576cf40458c674aba85f158160d306d,16795
26,18,Hospital São Paulo,-23.5984,-46.6455,22,23990,40,28,18,REABASTECER,6,2019-9-15,28,9d21abbbcf54af995e40a5331242dab4,1-d79fccbea1580f9ce307df4072726f73,16911
12,43,Paraíso,-23.57677,-46.63933,42,72187,27,11,25,NORMAL,1,2018-2-22,35,9d21abbbcf54af995e40a53312a63e90,1-6dd3bd65ba47739c1958875b400a71c4,52
17,25,Paraíso,-23.57677,-46.63933,15,73513,39,32,21,NORMAL,37,2019-5-4,20,9d21abbbcf54af995e40a53312d794ba,1-c06e11c9046e8b4e501c8733d47b25d1,484
43,43,Paraíso,-23.57677,-46.63933,4,71970,11,86,23,REABASTECER,43,2019-5-25,65,9d21abbbcf54af995e40a53312d79be4,1-2c6d6fda46b8918027f4a91fc96d38ac,505
37,7,Trianon-Masp,-23.5634,-46.6544,34,41898,9,86,19,REABASTECER,8,2019-4-18,56,9d22000a96148f8b7fe149db99843260,1-1cc72410abe5e8eaacc780d0b32742cb,1908
37,42,Trianon-Masp,-23.5634,-46.6544,27,42543,15,31,5,REABASTECER,13,2019-6-1,55,9d22000a96148f8b7fe149db999e1dc3,1-630d848c5f524c9c56d6103e1091ea43,1951
43,13,Trianon-Masp,-23.5634,-46.6544,43,42642,9,86,10,NORMAL,5,2019-6-22,47,9d22000a96148f8b7fe149db999e468e,1-cb93ef61ebb4ffe159dbcad81b2a3550,1972
29,27,Luz,-23.5365,-46.6332,40,126182,56,67,37,NORMAL,37,2018-5-11,15,9d2bb0c34528b593f8ea13f881e55ccf,1-6bda72fa56d467cc3754c7abd3e0a37c,10931
21,27,Luz,-23.5365,-46.6332,34,124244,44,26,18,NORMAL,13,2018-5-25,48,9d2bb0c34528b593f8ea13f881ff12b1,1-27df5b70a35cb8317b784c4966fdc727,10945
18,41,Trianon-Masp,-23.5634,-46.6544,43,41980,61,11,6,REABASTECER,37,2019-11-4,43,9d45bed5296f3ef7d325a05fdd2faa5f,1-d0bc402883ac59b5d0c56a054be25222,2104
7,1,Trianon-Masp,-23.5634,-46.6544,19,42517,33,66,4,NORMAL,26,2019-11-26,21,9d45bed5296f3ef7d325a05fdd366554,1-0e2f5fb01a7752011a946595c83f70f0,2126
33,9,Eucaliptos,-23.61,-46.6686,41,24613,54,59,37,NORMAL,37,2018-3-6,27,9d4e891ab403acfb5b7ea5df00d538f4,1-9fdb59745af1dd56467b7e6d00671125,15906
37,25,Eucaliptos,-23.61,-46.6686,5,21871,12,86,37,REABASTECER,38,2018-4-18,4,9d4e891ab403acfb5b7ea5df00db3861,1-e04ec825f15d1622600fec78a36245e8,15948
32,12,Pinheiros,-23.5664,-46.703,14,78656,61,47,3,REABASTECER,27,2019-4-5,46,9d54de00db3112041c07402ac855b2d9,1-215b7742366463bf26a43dfa5bf6bcca,9095
10,32,Pinheiros,-23.5664,-46.703,36,77031,32,56,16,NORMAL,43,2019-4-12,55,9d54de00db3112041c07402ac85921bd,1-d226ec7265d456d3eae05b653a5274bc,9102
8,18,Pinheiros,-23.5664,-46.703,38,79724,26,20,4,REABASTECER,29,2019-10-6,15,9d54de00db3112041c07402ac8cee801,1-8f480838ae95a209d6b25cd71b60186b,9276
43,23,Pinheiros,-23.5664,-46.703,13,77537,12,86,18,REABASTECER,6,2019-12-12,20,9d54de00db3112041c07402ac8f27db5,1-1603391856e7969929468a4e37adcc37,9342
43,35,Tatuapé,-23.5402,-46.5765,12,68444,15,48,8,NORMAL,8,2019-11-2,47,9d70e954c64072ab8000806360c7c149,1-708ad7c2efda197d168e43d6229d6b6c,6422
21,36,Brigadeiro,-23.5683,-46.6482,26,46133,56,22,16,NORMAL,41,2019-2-8,24,9d774029aa50127a7602fa2477c2ef11,1-ddcdeeeda4147419dd184ac1232cf98a,1118
5,23,Butantã,-23.5844,-46.7252,38,64118,45,12,18,REABASTECER,15,2018-10-8,55,9d8e55bed05c4af1f3da01d60f75de3f,1-35b713b96b235676349ed3bab97ba6bc,9638
26,13,Sé,-23.55,-46.6333,6,193778,60,14,28,REABASTECER,31,2019-6-25,48,9dabb5e0cff28dd272c0b99549015976,1-c8cd192e72c202132d5554bbb08bdf75,4135
30,13,Brás,-23.5451,-46.6162,23,74406,63,78,19,NORMAL,37,2018-2-6,15,9dabb5e0cff28dd272c0b995490cf6a5,1-69934f8b06e5e5219de6a9f437b12525,4356
39,38,Brás,-23.5451,-46.6162,12,74081,54,23,4,NORMAL,39,2018-6-8,31,9dabb5e0cff28dd272c0b99549115750,1-d96ef98ec5688a93eb236cac3230170c,4478
2,41,Brás,-23.5451,-46.6162,18,71231,22,43,19,REABASTECER,43,2019-9-2,34,9dabb5e0cff28dd272c0b995493d5043,1-2c3180091e1a0eaad63780d269b22d59,4922
35,17,Barra Funda,-23.5542,-46.6707,4,147763,36,32,43,REABASTECER,38,2018-3-25,5,9dabb5e0cff28dd272c0b99549e54d7b,1-113e6d6abeb18d7114699a4729a92804,5125
34,16,Butantã,-23.5844,-46.7252,17,67683,9,17,41,REABASTECER,39,2018-12-28,11,9dae383d73aecef5a1d289abfbaa3f5f,1-1ae4726a16e5501dc470d9aedb7c9a6a,9718
22,35,Butantã,-23.5844,-46.7252,21,65113,6,22,25,REABASTECER,23,2019-1-23,31,9dae383d73aecef5a1d289abfbb167ba,1-7eb31230341e9322fb45f30479f5abce,9743
32,41,Trianon-Masp,-23.5634,-46.6544,14,42893,61,64,4,NORMAL,17,2018-6-30,65,9dafb152946157746985acc2a85f4d3e,1-578fa553272246bc19f652ed9d68a5e6,1620
14,41,Trianon-Masp,-23.5634,-46.6544,36,43835,65,58,3,REABASTECER,43,2018-9-21,5,9dafb152946157746985acc2a890fb32,1-d02211e552494bfff333d9a607c3ce40,1701
8,9,Trianon-Masp,-23.5634,-46.6544,36,42293,37,58,19,NORMAL,26,2019-5-28,16,9dafb152946157746985acc2a89697e0,1-60e1ede435ce59c33412954b3a4c6bf7,1948
18,5,Trianon-Masp,-23.5634,-46.6544,6,43544,20,77,24,REABASTECER,23,2019-7-20,54,9dafb152946157746985acc2a89844ae,1-3317d7795820fe694baeb95b48a91b52,2000
38,21,Trianon-Masp,-23.5634,-46.6544,24,42028,65,49,38,NORMAL,38,2019-8-27,47,9dafb152946157746985acc2a898889e,1-eaabef416048372ce9503860b493953a,2037
38,37,Consolação,-23.5581,-46.6606,43,114046,56,79,38,NORMAL,19,2018-12-14,56,9dafb152946157746985acc2a8aed950,1-8aed5a90486d3cad272a6facf153fec8,2504
43,15,Tamanduateí,-23.59290,-46.5897,41,53143,6,73,11,NORMAL,22,2018-8-24,21,9dafb152946157746985acc2a8fa8d99,1-a3c8c4c41c759955a659c413ecd2c43c,3114
1,12,Tatuapé,-23.5402,-46.5765,43,67986,12,57,18,REABASTECER,43,2018-7-19,25,9dbe05e7fb4df7eb6f9ce7b96a05b61f,1-f231c2d87412c12c77244772f899bb54,5959
37,13,Tatuapé,-23.5402,-46.5765,6,67612,40,35,27,NORMAL,27,2018-11-18,52,9dbe05e7fb4df7eb6f9ce7b96a543409,1-96708bbc40122f4bd417bde92dfb5172,6078
30,43,Tatuapé,-23.5402,-46.5765,12,70041,56,50,21,REABASTECER,5,2019-1-27,34,9dbe05e7fb4df7eb6f9ce7b96a5c6cfa,1-73a282f8fcbd6369c90f294d8b6a33b3,6147
41,34,Tatuapé,-23.5402,-46.5765,38,67219,21,12,35,NORMAL,21,2019-2-26,38,9dbe05e7fb4df7eb6f9ce7b96a6a2eb0,1-0b14d61dcaa81053538a67d2a91d7d1f,6176
15,33,Brás,-23.5451,-46.6162,35,71191,21,18,16,NORMAL,33,2019-12-17,65,9dc2a0fa8057f7289a2b59508d3fca65,1-2e3a3fae73307ab627846b4cf1e2d806,5027
12,33,Brás,-23.5451,-46.6162,35,70884,15,7,14,REABASTECER,30,2019-12-18,59,9dc2a0fa8057f7289a2b59508d3fd4e9,1-c3b652d754b2442d2d2294106f988531,5028
24,39,Brooklin,-23.6263,-46.6878,10,26879,26,32,36,NORMAL,43,2018-7-7,50,9dcd0cb079da8d4b86297caaf0e4c045,1-3ebddd4d5b25fc48131de935a5efd31e,14587
12,24,Brooklin,-23.6263,-46.6878,20,29938,18,43,27,REABASTECER,32,2018-8-1,4,9dcd0cb079da8d4b86297caaf0eddb58,1-fbda4f7245ec174f1a159e60dad0a917,14611
15,5,Barra Funda,-23.5542,-46.6707,8,149286,56,30,28,REABASTECER,19,2018-2-28,7,9dde280bded98f946b410ef9ba0d8c2a,1-589c86194e6878b714dd2f5b994022f0,5098
17,43,Barra Funda,-23.5542,-46.6707,25,149999,51,55,10,NORMAL,25,2018-5-15,58,9dde280bded98f946b410ef9ba0fb434,1-18353b0dac7727dbbd6c8ab29f130621,5175
40,43,Barra Funda,-23.5542,-46.6707,27,146923,44,42,8,NORMAL,8,2018-4-3,17,9dde280bded98f946b410ef9ba177ad1,1-0a7925b6338523056ea6022f88858a51,5133
40,26,Barra Funda,-23.5542,-46.6707,2,148832,40,29,6,REABASTECER,43,2019-3-3,42,9dde280bded98f946b410ef9ba5bdc76,1-c974997e292240bafd5eeab46d052968,5463
33,36,Barra Funda,-23.5542,-46.6707,17,149637,27,86,39,NORMAL,37,2019-3-16,15,9dde280bded98f946b410ef9ba5fc73d,1-eab3bf5472fcd815a92e5ed8db4c4892,5476
30,6,Barra Funda,-23.5542,-46.6707,40,150337,58,32,37,REABASTECER,17,2019-1-27,26,9dde280bded98f946b410ef9ba62dd33,1-9c42fd944fa1fc841f37316b54ac9d51,5427
11,37,Barra Funda,-23.5542,-46.6707,22,149656,39,66,37,NORMAL,27,2019-9-16,27,9dde280bded98f946b410ef9ba923a10,1-c1ccd3154e49b34f3604d5cc26e34077,5656
12,11,Barra Funda,-23.5542,-46.6707,29,149742,50,38,35,NORMAL,24,2019-11-10,43,9dde280bded98f946b410ef9bab4feb3,1-0371245a5bff41a8af1f24d11ea806ab,5710
31,2,Tatuapé,-23.5402,-46.5765,16,69469,58,8,43,NORMAL,32,2018-2-14,16,9dde280bded98f946b410ef9bacc5be6,1-2d14b6b4930ccbc9b5bb565d1034155a,5804
9,43,Tatuapé,-23.5402,-46.5765,13,68126,9,52,33,REABASTECER,11,2018-6-6,10,9dde280bded98f946b410ef9bace7688,1-586ad63f988af6d33e685c024a0ed2f2,5916
31,21,Tatuapé,-23.5402,-46.5765,30,69197,50,19,14,NORMAL,30,2018-6-1,48,9dde280bded98f946b410ef9bad988de,1-a0ddfd19fd4187db49be900577a50b97,5911
39,40,Tatuapé,-23.5402,-46.5765,32,67511,34,86,20,NORMAL,34,2018-10-26,65,9dde280bded98f946b410ef9baefcffb,1-76ccaeff928cc5add0ce9ea204052fe5,6056
29,13,Tatuapé,-23.5402,-46.5765,12,70537,65,37,31,NORMAL,25,2018-8-26,35,9dde280bded98f946b410ef9baff5cb1,1-de2fe26cf44b30f8c6c67046ef4968db,5996
43,28,Vila Mariana,-23.5895,-46.6346,24,21487,47,58,11,NORMAL,43,2018-11-5,20,9de43a156961ac3a44861b1970a338a0,1-7fc5e4280035711334b14e72ba9439d7,13985
24,31,Vila Mariana,-23.5895,-46.6346,15,22259,15,12,12,REABASTECER,30,2019-1-13,1,9de43a156961ac3a44861b1970a843e8,1-416de17c78be807f11b0c1495c7313df,14053
33,3,Vila Mariana,-23.5895,-46.6346,18,23062,44,60,41,NORMAL,43,2019-6-10,31,9de43a156961ac3a44861b1970c191d3,1-1060e1c89ec35014d6a1d6b1133b7f97,14200
37,18,Vila Mariana,-23.5895,-46.6346,26,24945,51,8,18,REABASTECER,29,2019-10-27,10,9de8f7c1585f6837412c12e3270d0550,1-7217909aba7e3d5dd79f29f7816a47a4,14337
2,12,Brooklin,-23.6263,-46.6878,14,27234,58,73,6,REABASTECER,13,2018-1-21,43,9de8f7c1585f6837412c12e3270edee5,1-0184b23ed1200c13f893911f145ca6ca,14421
28,11,Brooklin,-23.6263,-46.6878,20,26282,28,65,40,NORMAL,15,2018-10-1,45,9de8f7c1585f6837412c12e327140cd9,1-213f3db2a01628f8f4f41b79aa08dda3,14671
28,30,Brooklin,-23.6263,-46.6878,19,28362,21,32,29,NORMAL,7,2018-12-26,29,9de8f7c1585f6837412c12e32715adb3,1-d35a2ac8e009cb929951b4e04e4aa750,14756
28,11,Brooklin,-23.6263,-46.6878,39,26445,40,86,27,NORMAL,9,2019-1-16,20,9de8f7c1585f6837412c12e32715b70e,1-9c1008f18a41f37f151db20356b8fc08,14776
24,40,Brooklin,-23.6263,-46.6878,36,27843,56,64,40,NORMAL,16,2019-5-12,46,9de8f7c1585f6837412c12e327174d92,1-691044471178abebe32f6c3facc31e89,14892
10,37,Campo Belo,-23.6188,-46.6823,33,25179,2,18,32,REABASTECER,35,2018-2-30,13,9de8f7c1585f6837412c12e32780dc3e,1-510ad0bf8b99e741be879b375628de55,15180
34,5,Campo Belo,-23.6188,-46.6823,12,23757,24,37,27,REABASTECER,16,2018-12-21,49,9de8f7c1585f6837412c12e327a2cc10,1-eb05f317be518c93d3c528ef6068e8f7,15471
34,37,Campo Belo,-23.6188,-46.6823,32,23439,23,34,9,NORMAL,19,2019-9-11,19,9de8f7c1585f6837412c12e327b893d7,1-9ad619fcab0de9e5cecc630ea3ccf22c,15731
29,9,Campo Belo,-23.6188,-46.6823,4,25408,30,69,43,NORMAL,9,2019-12-9,55,9de8f7c1585f6837412c12e327bb51c1,1-2b92f41e3ff4bd265c50dfff62b2c789,15819
21,15,Eucaliptos,-23.61,-46.6686,5,24652,39,86,11,NORMAL,14,2018-5-15,11,9de8f7c1585f6837412c12e327c41bee,1-ec2d32f7fc096ae63a7e499485893962,15975
4,2,Eucaliptos,-23.61,-46.6686,29,24124,65,33,38,REABASTECER,35,2018-5-20,47,9de8f7c1585f6837412c12e327c785f6,1-2c34627a0f786a78a8451376788b2503,15980
27,20,Eucaliptos,-23.61,-46.6686,39,22919,53,26,22,NORMAL,4,2018-9-11,58,9de8f7c1585f6837412c12e327cfd614,1-d3a00ca31833144831fc6914bf7b65d5,16091
22,20,Eucaliptos,-23.61,-46.6686,34,21772,45,14,17,NORMAL,43,2018-9-12,50,9de8f7c1585f6837412c12e327cfd906,1-36af54873b3a2c8670dbc99f10bd63f0,16092
26,37,Eucaliptos,-23.61,-46.6686,10,25508,53,54,12,NORMAL,43,2019-5-3,31,9de8f7c1585f6837412c12e327de0058,1-8f2406c3eb9897ffaad26792555c928e,16323
32,31,Eucaliptos,-23.61,-46.6686,4,23580,65,86,31,REABASTECER,11,2019-6-23,9,9de8f7c1585f6837412c12e327e28b9d,1-422c404ce2563e138addec569163e1a0,16373
41,43,Brigadeiro,-23.5683,-46.6482,8,47017,29,77,6,NORMAL,11,2018-8-4,57,9df7753be846580d05aa8193b063185e,1-f7d232a625f6eb36036bc4ed07e8d376,934
24,38,Ana Rosa,-23.5813,-46.6383,39,67377,57,53,20,NORMAL,39,2019-6-23,55,9e0713d09335c113e97fa0c65602ada4,1-b020baa4bf4b77b63e7280f144d34e3e,12053
2,42,São Joaquim,-23.5618,-46.6389,29,33518,35,86,15,NORMAL,32,2018-5-22,12,9e0713d09335c113e97fa0c6567d5b75,1-7a71a186858f2c42c7cc240055115d9d,12382
35,19,São Joaquim,-23.5618,-46.6389,22,35423,50,69,5,NORMAL,35,2018-4-20,25,9e0713d09335c113e97fa0c656a34b09,1-f297f1681d934f8c8f7db75db541f6ee,12350
27,24,São Joaquim,-23.5618,-46.6389,39,33824,17,22,30,REABASTECER,6,2018-9-29,14,9e0713d09335c113e97fa0c656b0b10a,1-6ece09fb0196bd5a15cdf42ce089bb00,12509
28,6,São Joaquim,-23.5618,-46.6389,28,33094,25,30,5,NORMAL,13,2018-7-12,17,9e0713d09335c113e97fa0c656b2bf7e,1-e3c4856a26661d0b722b4813202e4421,12432
8,29,São Joaquim,-23.5618,-46.6389,23,35106,14,31,22,NORMAL,32,2018-10-23,42,9e0713d09335c113e97fa0c656b62591,1-c4afbca83acc270e711174fe65a04ccc,12533
4,32,São Joaquim,-23.5618,-46.6389,43,36118,56,78,12,REABASTECER,17,2018-12-28,65,9e0713d09335c113e97fa0c656b67dd0,1-affaa26ddc882fc1c60eb69274bfaf0b,12598
30,16,São Joaquim,-23.5618,-46.6389,18,35892,55,86,43,NORMAL,22,2019-2-29,33,9e0713d09335c113e97fa0c656cd94cf,1-89a6b47b00c149d6812920932efd3025,12659
10,10,Brás,-23.5451,-46.6162,34,72821,48,36,34,NORMAL,8,2018-7-29,31,9e07c0046f5e80ce701895658201d3f0,1-18f32da9edd2925942505998fb1792a2,4529
21,6,Brás,-23.5451,-46.6162,20,73883,45,13,34,REABASTECER,36,2018-12-3,65,9e07c0046f5e80ce70189565820672e6,1-241ee6541b8d3636ff9c18fbbe0b5bb3,4653
20,12,Brás,-23.5451,-46.6162,22,73911,22,17,34,NORMAL,41,2019-5-9,38,9e07c0046f5e80ce70189565820d9f3f,1-f2fbdf999f0161d9294a99ac953368d9,4809
31,24,Brás,-23.5451,-46.6162,12,72270,8,33,39,REABASTECER,43,2019-6-21,3,9e07c0046f5e80ce7018956582101e07,1-655191b3ba14800d45f213069512cb97,4851
4,31,Barra Funda,-23.5542,-46.6707,13,147572,29,23,39,REABASTECER,10,2018-5-18,33,9e07c0046f5e80ce701895658234a913,1-a65e84ab46cf1c307d08a17e2be4436a,5178
28,15,Barra Funda,-23.5542,-46.6707,7,149990,52,24,16,NORMAL,43,2018-9-12,15,9e07c0046f5e80ce7018956582397340,1-1a540c0646616aa3258c97f0b63c2974,5292
11,30,Barra Funda,-23.5542,-46.6707,12,147246,12,65,6,REABASTECER,7,2018-12-9,42,9e07c0046f5e80ce70189565824d38ed,1-a793dece7c0e0ad1597a04a86fa81dce,5379
9,17,Barra Funda,-23.5542,-46.6707,8,148141,24,39,40,REABASTECER,6,2019-6-20,11,9e07c0046f5e80ce7018956582555b7a,1-6f5e51779cf308d94cd7646e92c1d955,5570
35,14,Barra Funda,-23.5542,-46.6707,43,150723,19,20,43,NORMAL,41,2019-12-7,31,9e07c0046f5e80ce70189565825c320b,1-f6786e50a06b9beccf4b727f4da5fdc5,5737
38,37,Tatuapé,-23.5402,-46.5765,40,67799,59,75,40,NORMAL,37,2018-1-2,61,9e07c0046f5e80ce70189565825dc31b,1-5b23cc1247e26335d70799d8c45c980e,5762
